198	-21.309912	0.070699	603.773621
199	-21.485563	0.067346	603.773621
200	-23.435867	0.056646	402.515717
201	-24.057594	0.052405	301.886810
202	-25.968821	0.040338	301.886810
203	-26.873949	0.038345	402.515717
204	-26.651451	0.037342	452.830200
205	-27.371691	0.034003	603.773621
206	-25.811869	0.043381	301.886810
207	-30.462881	0.024737	553.459106
208	-33.528378	0.016849	704.402527
209	-35.697083	0.013844	1006.289368
210	-33.947903	0.017435	955.974792
211	-35.802238	0.013678	805.031433
212	-37.410515	0.009661	1308.176147
213	-33.225506	0.018604	301.886810
214	-35.111965	0.014627	905.660400
215	-34.857639	0.014674	805.031433
216	-37.948631	0.009995	1610.062866
217	-35.114651	0.013817	1056.603760
218	-36.315109	0.012178	1207.547241
219	-33.855400	0.016011	352.201263
220	-32.633091	0.019937	452.830200
221	-31.907000	0.020912	352.201263
222	-31.546127	0.021291	704.402527
223	-30.223234	0.026402	553.459106
224	-29.517740	0.027788	503.144684
225	-28.062288	0.033828	452.830200
226	-28.831244	0.029473	402.515717
227	-27.199938	0.033747	553.459106
228	-25.931353	0.042383	251.572342
229	-28.540987	0.031859	201.257858
230	-25.071363	0.050364	150.943405
231	-25.043341	0.047410	201.257858
232	-26.795324	0.040152	251.572342
233	-28.128201	0.035439	150.943405
234	-33.734005	0.017522	603.773621
235	-33.322212	0.018086	402.515717
236	-33.539642	0.018058	452.830200
237	-34.557850	0.014290	352.201263
238	-34.187912	0.016080	452.830200
239	-29.993271	0.027543	150.943405
240	-31.723640	0.020608	301.886810
241	-32.852131	0.018610	452.830200
242	-29.986950	0.025819	452.830200
243	-31.978935	0.021102	503.144684
244	-33.467533	0.016632	805.031433
245	-30.156902	0.024659	704.402527
246	-31.024656	0.022195	654.088074
247	-32.488598	0.018743	955.974792
248	-27.968508	0.034029	251.572342
249	-31.470850	0.021698	503.144684
250	-31.864401	0.020737	301.886810
251	-34.249168	0.016142	553.459106
252	-30.505373	0.025224	503.144684
253	-27.693878	0.033022	654.088074
254	-29.131388	0.028361	754.716980
255	-29.584778	0.028417	603.773621
256	-28.476589	0.031129	855.345886
257	-26.742481	0.037540	553.459106
258	-29.012516	0.029751	553.459106
259	-31.265583	0.022294	955.974792
260	-30.003851	0.026383	402.515717
261	-29.267067	0.028755	855.345886
262	-31.058882	0.022106	402.515717
263	-32.876915	0.018709	603.773621
264	-33.014729	0.017480	553.459106
265	-32.544254	0.020081	301.886810
266	-34.023403	0.016532	352.201263
267	-34.836063	0.015614	301.886810
268	-34.916824	0.014581	553.459106
269	-35.823586	0.012650	503.144684
270	-38.301579	0.009995	503.144684
271	-36.934105	0.011150	301.886810
272	-38.894478	0.008576	704.402527
273	-38.460155	0.009914	503.144684
274	-39.257221	0.009206	603.773621
275	-39.093395	0.009224	503.144684
276	-37.513103	0.011687	452.830200
277	-36.388607	0.012657	402.515717
278	-38.620338	0.009946	654.088074
279	-37.489796	0.011569	503.144684
280	-37.034691	0.011734	402.515717
281	-34.555191	0.016577	150.943405
282	-37.543556	0.011032	352.201263
283	-42.687477	0.005899	603.773621
284	-37.751568	0.010708	402.515717
285	-37.517136	0.009985	503.144684
286	-40.004822	0.008133	654.088074
287	-36.796474	0.011960	301.886810
288	-40.360435	0.008138	352.201263
289	-39.283134	0.009487	251.572342
290	-37.226734	0.011437	352.201263
291	-34.495052	0.015281	251.572342
292	-34.155243	0.016887	251.572342
293	-30.198307	0.023996	402.515717
294	-30.902714	0.022950	402.515717
295	-26.709293	0.036671	402.515717
296	-27.282751	0.034159	251.572342
297	-25.033279	0.045405	402.515717
298	-21.388250	0.075496	352.201263
299	-21.501648	0.073417	452.830200
300	-19.782316	0.082268	654.088074
301	-17.762367	0.109469	553.459106
302	-19.134029	0.091410	754.716980
303	-20.005356	0.084894	553.459106
304	-21.034723	0.075014	452.830200
305	-25.247316	0.045443	301.886810
306	-28.406590	0.033568	100.628929
307	-34.936878	0.014239	402.515717
308	-33.404934	0.016847	503.144684
309	-30.139891	0.026293	201.257858
310	-40.123169	0.008007	402.515717
311	-37.728001	0.011520	201.257858
312	-29.752495	0.024527	1207.547241
313	-24.995239	0.046388	905.660400
314	-20.452793	0.080716	503.144684
315	-19.915773	0.085366	603.773621
316	-18.998238	0.096357	603.773621
317	-19.217260	0.091544	704.402527
318	-20.784212	0.072816	603.773621
319	-25.382448	0.046945	452.830200
320	-26.729967	0.038579	150.943405
321	-27.376835	0.037018	100.628929
322	-30.748087	0.025497	201.257858
323	-34.818752	0.015099	553.459106
324	-37.254856	0.010312	1106.918213
325	-34.843060	0.014548	2113.207520
326	-32.888535	0.018986	654.088074
327	-34.890961	0.014966	352.201263
328	-37.796043	0.009901	402.515717
329	-36.218361	0.013147	100.628929
330	-36.012192	0.012804	452.830200
331	-41.094681	0.007404	402.515717
332	-34.869076	0.014851	452.830200
333	-36.960194	0.012203	100.628929
334	-37.194950	0.011575	251.572342
335	-40.948456	0.006617	452.830200
336	-38.388420	0.010676	251.572342
337	-36.293476	0.013393	452.830200
338	-36.793640	0.011852	704.402527
339	-37.627350	0.011216	553.459106
340	-37.564220	0.010880	654.088074
341	-29.122431	0.027146	352.201263
342	-26.256044	0.037465	251.572342
343	-24.913445	0.044582	402.515717
344	-24.764980	0.046156	301.886810
345	-23.185282	0.056061	352.201263
346	-22.818659	0.059495	352.201263
347	-22.069977	0.066630	301.886810
348	-21.615311	0.066932	452.830200
349	-18.946373	0.096037	402.515717
350	-17.866838	0.111834	251.572342
351	-18.342398	0.103107	301.886810
352	-20.688124	0.079562	301.886810
353	-24.658957	0.047148	352.201263
354	-25.752407	0.043170	452.830200
355	-22.615765	0.062249	301.886810
356	-20.590464	0.075577	452.830200
357	-23.744905	0.055202	251.572342
358	-25.756035	0.045604	150.943405
359	-28.939713	0.031913	553.459106
360	-32.130859	0.020871	1157.232788
361	-36.060474	0.012231	2666.666748
362	-33.646461	0.015974	2213.836426
363	-31.513779	0.021531	1660.377441
364	-33.778843	0.016976	2968.553467
365	-34.017525	0.016364	2968.553467
366	-33.448158	0.016908	3018.867920
367	-32.659863	0.019528	2666.666748
368	-33.113338	0.017874	1911.949585
369	-32.121807	0.019935	2314.465576
370	-31.629087	0.021914	1308.176147
371	-35.139828	0.014343	2767.295654
372	-37.297413	0.011581	503.144684
373	-36.796734	0.012298	352.201263
374	-39.734795	0.008635	603.773621
375	-39.299500	0.009090	301.886810
376	-37.882812	0.010216	352.201263
377	-35.197639	0.015246	201.257858
378	-42.003227	0.006499	805.031433
379	-34.655338	0.014247	553.459106
380	-35.571987	0.014315	402.515717
381	-35.459003	0.014167	402.515717
382	-39.813602	0.008906	402.515717
383	-37.737717	0.010962	352.201263
384	-35.361084	0.015012	100.628929
385	-36.878925	0.012637	201.257858
386	-39.991947	0.008629	251.572342
387	-41.600273	0.007043	603.773621
388	-38.222298	0.010823	352.201263
389	-38.633163	0.009058	1157.232788
390	-41.937965	0.006363	1660.377441
391	-37.743996	0.010508	1056.603760
392	-42.666714	0.005988	1861.635254
393	-38.820854	0.009626	1006.289368
394	-41.322552	0.007040	1056.603760
395	-41.254196	0.006641	855.345886
396	-41.441849	0.007145	452.830200
397	-37.781322	0.010618	402.515717
398	-28.020340	0.031391	352.201263
399	-23.898968	0.051575	603.773621
400	-22.025982	0.062757	603.773621
401	-20.874903	0.076282	603.773621
402	-20.907455	0.077994	553.459106
403	-21.497776	0.067121	704.402527
404	-21.331406	0.069361	452.830200
405	-25.296947	0.043727	603.773621
406	-25.828566	0.042009	301.886810
407	-22.546856	0.059304	503.144684
408	-21.457069	0.071763	553.459106
409	-21.459078	0.070098	553.459106
410	-20.533108	0.077851	603.773621
411	-18.899084	0.094650	603.773621
412	-19.325888	0.091465	503.144684
413	-24.938210	0.045517	452.830200
414	-24.939831	0.047266	452.830200
415	-25.406801	0.045431	503.144684
416	-25.311291	0.047289	301.886810
417	-25.153137	0.043417	503.144684
418	-19.194006	0.091252	553.459106
419	-18.801102	0.099014	553.459106
420	-19.329453	0.088876	503.144684
421	-18.162132	0.097667	503.144684
422	-22.921698	0.063190	251.572342
423	-23.986160	0.055780	100.628929
424	-29.847408	0.025476	855.345886
425	-33.029495	0.018878	1106.918213
426	-33.121609	0.016845	3119.496826
427	-33.552586	0.016978	2767.295654
428	-33.734581	0.016075	2968.553467
429	-33.556110	0.017061	2817.610107
430	-35.336529	0.013894	3018.867920
431	-39.498749	0.008666	1358.490601
432	-36.786945	0.011561	1710.691772
433	-37.443516	0.010275	1207.547241
434	-32.683052	0.020864	100.628929
435	-32.930882	0.019480	251.572342
436	-36.859360	0.011070	452.830200
437	-36.516499	0.011485	402.515717
438	-32.170280	0.019949	452.830200
439	-28.978542	0.029839	100.628929
440	-29.386631	0.027634	150.943405
441	-27.847897	0.034074	301.886810
442	-26.575842	0.040152	352.201263
443	-25.587511	0.044167	503.144684
444	-25.528872	0.041306	352.201263
445	-24.682348	0.043778	503.144684
446	-24.934557	0.046534	402.515717
447	-23.441666	0.057625	301.886810
448	-23.703804	0.051360	452.830200
449	-22.791887	0.059028	402.515717
450	-25.360823	0.041776	503.144684
451	-27.852165	0.034423	301.886810
452	-27.237940	0.037582	251.572342
453	-26.290874	0.039861	201.257858
454	-24.977415	0.043286	352.201263
455	-23.297804	0.055832	452.830200
456	-23.689739	0.052495	503.144684
457	-23.082661	0.058752	402.515717
458	-27.275112	0.034146	402.515717
459	-28.924591	0.027674	402.515717
460	-28.078587	0.033989	201.257858
461	-26.245180	0.039420	301.886810
462	-24.305840	0.048688	654.088074
463	-20.637213	0.078467	452.830200
464	-18.472872	0.100243	503.144684
465	-20.915670	0.075294	503.144684
466	-21.595781	0.068591	402.515717
467	-21.273956	0.070494	452.830200
468	-20.049536	0.078037	603.773621
469	-21.041626	0.071585	553.459106
470	-21.239620	0.071378	352.201263
471	-22.877071	0.057003	553.459106
472	-23.421650	0.055007	503.144684
473	-22.356455	0.064413	452.830200
474	-22.238180	0.064295	503.144684
475	-21.589916	0.070952	503.144684
476	-21.528154	0.069872	603.773621
477	-20.999537	0.070519	654.088074
478	-21.192377	0.073096	452.830200
479	-21.809652	0.064977	603.773621
480	-22.384394	0.063977	503.144684
481	-23.875401	0.052986	301.886810
482	-26.881002	0.039918	100.628929
483	-27.075138	0.040050	100.628929
484	-31.238035	0.024653	100.628929
485	-35.233658	0.014543	402.515717
486	-34.211807	0.016950	100.628929
487	-35.508938	0.014852	301.886810
488	-34.619244	0.016110	0.000000
489	-38.851166	0.009824	201.257858
490	-36.824364	0.011732	301.886810
491	-39.099064	0.008321	654.088074
492	-22.330555	0.061565	603.773621
493	-19.592554	0.086126	603.773621
494	-22.474199	0.063036	603.773621
495	-21.854872	0.063617	654.088074
496	-21.376776	0.068535	654.088074
497	-21.617792	0.068289	553.459106
498	-23.472744	0.053320	503.144684
499	-30.202625	0.023813	100.628929
500	-38.144016	0.009767	402.515717
501	-40.258728	0.007620	452.830200
502	-38.482693	0.008993	603.773621
503	-40.334789	0.007666	503.144684
504	-37.682804	0.011660	100.628929
505	-41.752438	0.006473	402.515717
506	-37.917477	0.011415	150.943405
507	-37.993484	0.010189	352.201263
508	-32.670189	0.017248	553.459106
509	-42.454601	0.005946	805.031433
510	-37.478298	0.010788	402.515717
511	-42.061588	0.006312	855.345886
512	-43.327457	0.005206	855.345886
513	-36.449936	0.012039	352.201263
514	-38.126690	0.010371	251.572342
515	-39.786041	0.007323	402.515717
516	-37.599537	0.009980	301.886810
517	-40.378300	0.008385	402.515717
518	-40.576271	0.007766	704.402527
519	-39.472309	0.008805	452.830200
520	-39.532867	0.008740	503.144684
521	-41.378223	0.006857	754.716980
522	-40.159096	0.008332	402.515717
523	-37.464931	0.010378	603.773621
524	-40.037895	0.007384	553.459106
525	-41.760227	0.006746	452.830200
526	-39.688538	0.007335	805.031433
527	-39.797688	0.009496	150.943405
528	-39.769222	0.008555	251.572342
529	-36.815041	0.012634	201.257858
530	-33.679493	0.018301	150.943405
531	-33.270912	0.017068	553.459106
532	-33.166836	0.018350	452.830200
533	-29.105709	0.028087	402.515717
534	-24.382364	0.050354	654.088074
535	-22.737947	0.059383	452.830200
536	-23.118261	0.058237	603.773621
537	-24.064262	0.051147	553.459106
538	-25.316156	0.044182	402.515717
539	-24.453106	0.055464	100.628929
540	-28.054426	0.033876	201.257858
541	-31.019869	0.022423	201.257858
542	-29.784935	0.026822	150.943405
543	-31.029373	0.022427	100.628929
544	-29.505255	0.027365	150.943405
545	-29.676270	0.024557	654.088074
546	-26.977381	0.036012	603.773621
547	-25.789579	0.040434	553.459106
548	-25.426376	0.043124	553.459106
549	-26.775730	0.035365	553.459106
550	-26.586313	0.037274	452.830200
551	-25.813389	0.044334	402.515717
552	-24.981794	0.048547	201.257858
553	-28.536095	0.027875	704.402527
554	-29.986343	0.026646	503.144684
555	-27.458557	0.035314	503.144684
556	-26.532824	0.041787	301.886810
557	-29.822475	0.025970	603.773621
558	-28.279360	0.032077	201.257858
559	-27.484903	0.035959	301.886810
560	-25.240986	0.047335	352.201263
561	-24.177719	0.051403	301.886810
562	-27.740177	0.033072	352.201263
563	-29.242718	0.026775	503.144684
564	-29.638775	0.026200	503.144684
565	-26.470432	0.036909	452.830200
566	-23.793280	0.048594	402.515717
567	-21.366232	0.071192	251.572342
568	-21.259989	0.071037	402.515717
569	-22.007246	0.063958	352.201263
570	-23.353453	0.049032	654.088074
571	-27.280849	0.032306	603.773621
572	-28.791857	0.032074	201.257858
573	-27.139315	0.040581	100.628929
574	-26.908583	0.040502	201.257858
575	-26.690952	0.041102	100.628929
576	-28.400576	0.034521	150.943405
577	-34.342670	0.015757	201.257858
578	-36.018272	0.012117	251.572342
579	-36.373104	0.013362	150.943405
580	-33.186401	0.018244	301.886810
581	-32.475250	0.021178	100.628929
582	-30.657719	0.025195	150.943405
583	-29.030432	0.030425	251.572342
584	-24.388762	0.048855	301.886810
585	-22.599110	0.063149	553.459106
586	-21.865540	0.070354	1006.289368
587	-23.363792	0.059175	754.716980
588	-24.972914	0.048580	654.088074
589	-26.665249	0.037857	905.660400
590	-26.957846	0.036316	553.459106
591	-25.752834	0.043540	402.515717
592	-24.684975	0.048456	251.572342
593	-23.460112	0.056372	301.886810
594	-24.534153	0.047929	201.257858
595	-24.654526	0.050585	100.628929
596	-26.019234	0.042620	100.628929
597	-27.281710	0.035773	201.257858
598	-27.853863	0.035690	100.628929
599	-33.228191	0.017670	402.515717
600	-39.802704	0.008396	553.459106
601	-36.141857	0.013428	553.459106
602	-33.696529	0.015519	754.716980
603	-31.422523	0.021596	1157.232788
604	-26.661892	0.039487	251.572342
605	-25.837173	0.041294	553.459106
606	-24.868368	0.045989	905.660400
607	-24.253248	0.051101	452.830200
608	-25.211054	0.044991	402.515717
609	-29.806765	0.026096	352.201263
610	-27.599802	0.034755	150.943405
611	-30.772491	0.025849	100.628929
612	-33.821247	0.017962	100.628929
613	-31.504103	0.021158	201.257858
614	-35.454540	0.014076	201.257858
615	-33.367069	0.016479	553.459106
616	-32.338608	0.019267	855.345886
617	-29.512428	0.025856	553.459106
618	-22.284182	0.062635	402.515717
619	-23.072914	0.058552	503.144684
620	-29.106104	0.027766	704.402527
621	-26.178911	0.040656	402.515717
622	-22.485777	0.064944	402.515717
623	-21.580730	0.067131	754.716980
624	-23.171751	0.058250	603.773621
625	-22.250126	0.062816	603.773621
626	-23.149021	0.055418	654.088074
627	-24.675783	0.047231	603.773621
628	-25.029846	0.042893	654.088074
629	-26.456059	0.041233	603.773621
630	-27.766764	0.030843	805.031433
631	-34.745899	0.013203	1157.232788
632	-31.787941	0.021368	503.144684
633	-29.534130	0.026949	503.144684
634	-32.236805	0.019433	805.031433
635	-33.515022	0.018441	301.886810
636	-37.945511	0.010559	1006.289368
637	-39.829353	0.008039	1911.949585
638	-36.651814	0.012237	1358.490601
639	-36.240738	0.012390	2012.578735
640	-33.563602	0.017955	805.031433
641	-35.910866	0.013053	1610.062866
642	-37.264591	0.010994	3069.182373
643	-31.931555	0.020801	1006.289368
644	-34.385750	0.015100	1911.949585
645	-36.223454	0.012703	1610.062866
646	-36.007702	0.012597	1257.861572
647	-36.810478	0.011926	1660.377441
648	-39.075954	0.009075	1761.006226
649	-37.534168	0.010987	1006.289368
650	-37.674236	0.010822	1408.805054
651	-38.205433	0.009251	1459.119385
652	-38.478054	0.010059	654.088074
653	-34.993191	0.015822	201.257858
654	-37.437408	0.011554	503.144684
655	-35.893745	0.013227	352.201263
656	-34.373245	0.015470	352.201263
657	-36.447620	0.012469	452.830200
658	-35.568863	0.013995	654.088074
659	-34.745300	0.014862	553.459106
660	-34.280506	0.015739	654.088074
661	-35.054638	0.015002	553.459106
662	-35.912216	0.011936	754.716980
663	-36.726070	0.012557	553.459106
664	-30.222925	0.025081	503.144684
665	-26.401043	0.044674	50.314465
666	-25.169695	0.047226	301.886810
667	-26.554028	0.037740	201.257858
668	-24.175150	0.050466	50.314465
669	-28.400988	0.030011	503.144684
670	-28.570349	0.031002	251.572342
671	-25.996326	0.042056	452.830200
672	-28.666681	0.029615	503.144684
673	-29.753489	0.026525	654.088074
674	-28.660835	0.029386	352.201263
675	-29.682947	0.025678	704.402527
676	-31.129211	0.022710	603.773621
677	-29.299400	0.028822	301.886810
678	-32.992474	0.017545	805.031433
679	-34.799999	0.014772	654.088074
680	-31.249033	0.022262	654.088074
681	-32.959240	0.018429	603.773621
682	-33.613773	0.017354	402.515717
683	-34.454082	0.016036	352.201263
684	-37.340012	0.011447	301.886810
685	-32.703735	0.019637	251.572342
686	-34.713730	0.014927	352.201263
687	-33.368484	0.018260	201.257858
688	-34.942059	0.014943	402.515717
689	-38.847752	0.009016	603.773621
690	-35.262127	0.013236	301.886810
691	-38.239872	0.010307	352.201263
692	-40.519314	0.007688	402.515717
693	-36.648872	0.012315	553.459106
694	-39.194313	0.008520	503.144684
695	-40.733204	0.007348	654.088074
696	-34.842705	0.014991	452.830200
697	-38.477207	0.010129	553.459106
698	-36.941780	0.010906	553.459106
699	-37.997036	0.010749	402.515717
700	-33.626907	0.015725	503.144684
701	-35.706253	0.013957	301.886810
702	-37.703590	0.010651	503.144684
703	-42.565693	0.006147	754.716980
704	-38.532345	0.008654	855.345886
705	-35.699139	0.013220	654.088074
706	-39.823681	0.008248	503.144684
707	-38.105808	0.010779	402.515717
708	-37.768215	0.010975	251.572342
709	-40.822639	0.006941	905.660400
710	-36.188976	0.013289	301.886810
711	-38.449730	0.010381	503.144684
712	-33.574081	0.017846	301.886810
713	-33.083286	0.017001	251.572342
714	-27.662222	0.033322	0.000000
715	-30.529913	0.026089	50.314465
716	-30.642666	0.026558	100.628929
717	-34.618725	0.016711	50.314465
718	-33.808655	0.019323	0.000000
719	-32.269398	0.017244	452.830200
720	-31.512163	0.024517	201.257858
721	-33.134407	0.018201	704.402527
722	-37.154476	0.012104	150.943405
723	-35.099445	0.015568	201.257858
724	-33.989826	0.018049	150.943405
725	-39.373165	0.009093	352.201263
726	-40.076210	0.007685	1106.918213
727	-36.430073	0.011875	754.716980
728	-42.015423	0.006663	654.088074
729	-40.090858	0.008373	301.886810
730	-42.502529	0.005788	1006.289368
731	-39.347630	0.009064	452.830200
732	-41.059719	0.007674	553.459106
733	-38.443092	0.009745	654.088074
734	-44.918663	0.004562	603.773621
735	-41.078323	0.007010	855.345886
736	-43.569466	0.005179	704.402527
737	-40.312489	0.007887	603.773621
738	-45.414478	0.004436	905.660400
739	-38.332207	0.011196	251.572342
740	-38.709267	0.009676	150.943405
741	-39.021515	0.009654	50.314465
742	-36.585434	0.013290	100.628929
743	-44.880802	0.004765	553.459106
744	-46.124760	0.004295	301.886810
745	-38.778759	0.009878	50.314465
746	-42.488564	0.006552	251.572342
747	-40.735985	0.007951	301.886810
748	-41.744175	0.007139	251.572342
749	-35.792233	0.013562	100.628929
750	-36.400650	0.012292	251.572342
751	-42.373753	0.006002	704.402527
752	-40.265583	0.007882	503.144684
753	-29.637291	0.026465	150.943405
754	-28.610498	0.031352	100.628929
755	-30.041319	0.025142	201.257858
756	-27.028532	0.037151	100.628929
757	-25.373005	0.045970	402.515717
758	-25.192204	0.045895	452.830200
759	-24.165022	0.051780	503.144684
760	-23.520056	0.055112	503.144684
761	-26.265150	0.040635	452.830200
762	-25.997122	0.043861	201.257858
763	-27.217278	0.036946	301.886810
764	-28.757748	0.030346	1509.433960
765	-28.007441	0.032716	1559.748413
766	-29.481100	0.028103	1610.062866
767	-32.743877	0.019167	955.974792
768	-30.715340	0.024166	452.830200
769	-27.433664	0.032985	301.886810
770	-24.137716	0.052457	201.257858
771	-21.772848	0.063106	603.773621
772	-20.994268	0.074061	704.402527
